transaction_id,project_id,transaction_date,posting_date,transaction_type,hours,wip_amount,wip_status,write_up_down,billed_amount,invoice_id,created_at_utc
TXN-50310,PRJ-1007,2026-03-11,2026-03-13,EXPENSE,0.0,1678.0,0,0.0,0.0,,2026-03-13T13:12:00Z
TXN-50606,PRJ-1014,2026-03-10,2026-03-10,LABOR,14.0,3500.0,2,-697.0,2803.0,INV-9041,2026-03-10T20:17:00Z
TXN-50877,PRJ-1020,2026-03-07,2026-03-09,EXPENSE,0.0,300.0,0,0.0,0.0,,2026-03-09T21:17:00Z
TXN-50079,PRJ-1002,2026-03-12,2026-03-13,EXPENSE,0.0,2491.0,0,0.0,0.0,,2026-03-13T20:55:00Z
TXN-51296,PRJ-1029,2026-03-15,2026-03-17,LABOR,20.0,2400.0,2,-256.0,2144.0,INV-9082,2026-03-17T16:39:00Z
TXN-50502,PRJ-1012,2026-02-15,2026-02-15,EXPENSE,0.0,1830.0,2,-44.0,1786.0,INV-9034,2026-02-15T22:36:00Z
TXN-51429,PRJ-1033,2026-01-12,2026-01-12,LABOR,12.0,3000.0,2,-229.0,2771.0,INV-9092,2026-01-12T17:18:00Z
TXN-51673,PRJ-1039,2026-01-06,2026-01-06,EXPENSE,0.0,637.0,0,0.0,0.0,,2026-01-06T19:46:00Z
TXN-50528,PRJ-1013,2026-01-02,2026-01-02,EXPENSE,0.0,194.0,2,15.0,209.0,INV-9036,2026-01-02T15:02:00Z
TXN-50222,PRJ-1006,2026-01-03,2026-01-05,EXPENSE,0.0,2082.0,2,122.0,2204.0,INV-9015,2026-01-05T15:31:00Z
TXN-51624,PRJ-1038,2026-01-24,2026-01-26,LABOR,12.0,2520.0,2,-453.0,2067.0,INV-9105,2026-01-26T17:48:00Z
TXN-51478,PRJ-1034,2026-01-17,2026-01-19,LABOR,14.0,2450.0,2,-133.0,2317.0,INV-9095,2026-01-19T22:22:00Z
TXN-50589,PRJ-1014,2026-02-12,2026-02-13,LABOR,14.0,2940.0,0,0.0,0.0,,2026-02-13T15:18:00Z
TXN-51368,PRJ-1031,2026-03-12,2026-03-12,LABOR,4.0,700.0,0,0.0,0.0,,2026-03-12T13:16:00Z
TXN-50500,PRJ-1012,2026-02-22,2026-02-23,LABOR,4.0,1000.0,2,76.0,1076.0,INV-9034,2026-02-23T19:48:00Z
TXN-51533,PRJ-1035,2026-02-15,2026-02-17,LABOR,16.0,1520.0,0,0.0,0.0,,2026-02-17T17:38:00Z
TXN-50282,PRJ-1007,2026-02-22,2026-02-24,EXPENSE,0.0,492.0,2,-30.0,462.0,INV-9019,2026-02-24T18:29:00Z
TXN-50495,PRJ-1012,2026-01-21,2026-01-22,LABOR,20.0,5000.0,0,0.0,0.0,,2026-01-22T16:56:00Z
TXN-50436,PRJ-1010,2026-03-22,2026-03-22,EXPENSE,0.0,226.0,2,-6.0,220.0,INV-9029,2026-03-22T19:28:00Z
TXN-50798,PRJ-1019,2026-01-27,2026-01-28,EXPENSE,0.0,2184.0,2,145.0,2329.0,INV-9054,2026-01-28T15:26:00Z
TXN-50799,PRJ-1019,2026-01-09,2026-01-09,LABOR,6.0,1500.0,0,0.0,0.0,,2026-01-09T15:26:00Z
TXN-50038,PRJ-1001,2026-03-17,2026-03-19,LABOR,8.0,760.0,0,0.0,0.0,,2026-03-19T14:33:00Z
TXN-50707,PRJ-1017,2026-02-05,2026-02-05,LABOR,8.0,960.0,2,-185.0,775.0,INV-9049,2026-02-05T15:33:00Z
TXN-51179,PRJ-1027,2026-02-08,2026-02-10,LABOR,10.0,2100.0,0,0.0,0.0,,2026-02-10T16:08:00Z
TXN-51441,PRJ-1033,2026-02-27,2026-02-28,LABOR,20.0,1900.0,2,-369.0,1531.0,INV-9093,2026-02-28T19:16:00Z
TXN-50489,PRJ-1012,2026-01-20,2026-01-21,LABOR,12.0,2520.0,2,201.0,2721.0,INV-9033,2026-01-21T14:45:00Z
TXN-51395,PRJ-1032,2026-02-12,2026-02-14,LABOR,18.0,2700.0,2,-475.0,2225.0,INV-9090,2026-02-14T22:50:00Z
TXN-51008,PRJ-1023,2026-03-02,2026-03-03,EXPENSE,0.0,1779.0,0,0.0,0.0,,2026-03-03T14:06:00Z
TXN-50647,PRJ-1015,2026-03-03,2026-03-04,LABOR,22.0,3850.0,0,0.0,0.0,,2026-03-04T20:52:00Z
TXN-50106,PRJ-1003,2026-02-15,2026-02-17,LABOR,12.0,1140.0,0,0.0,0.0,,2026-02-17T14:58:00Z
TXN-51412,PRJ-1032,2026-03-20,2026-03-21,LABOR,12.0,3000.0,0,0.0,0.0,,2026-03-21T20:37:00Z
TXN-50734,PRJ-1017,2026-03-24,2026-03-25,LABOR,6.0,1500.0,2,-166.0,1334.0,INV-9050,2026-03-25T17:15:00Z
TXN-51627,PRJ-1038,2026-01-27,2026-01-27,LABOR,12.0,1440.0,2,-273.0,1167.0,INV-9105,2026-01-27T13:29:00Z
TXN-50126,PRJ-1003,2026-03-06,2026-03-06,LABOR,22.0,3850.0,2,-455.0,3395.0,INV-9008,2026-03-06T15:11:00Z
TXN-51099,PRJ-1025,2026-03-22,2026-03-22,EXPENSE,0.0,1520.0,0,0.0,0.0,,2026-03-22T21:39:00Z
TXN-50976,PRJ-1022,2026-03-20,2026-03-20,LABOR,14.0,1330.0,2,-73.0,1257.0,INV-9064,2026-03-20T20:14:00Z
TXN-51207,PRJ-1028,2026-01-15,2026-01-17,LABOR,4.0,1000.0,0,0.0,0.0,,2026-01-17T20:09:00Z
TXN-51169,PRJ-1027,2026-02-03,2026-02-05,EXPENSE,0.0,873.0,2,50.0,923.0,INV-9076,2026-02-05T14:29:00Z
TXN-51215,PRJ-1028,2026-02-26,2026-02-28,LABOR,8.0,760.0,2,-107.0,653.0,INV-9078,2026-02-28T14:05:00Z
TXN-50385,PRJ-1009,2026-02-24,2026-02-24,LABOR,14.0,1680.0,0,0.0,0.0,,2026-02-24T18:51:00Z
TXN-51595,PRJ-1037,2026-01-11,2026-01-11,LABOR,4.0,1000.0,2,58.0,1058.0,INV-9103,2026-01-11T22:35:00Z
TXN-50162,PRJ-1004,2026-03-06,2026-03-06,LABOR,14.0,2100.0,0,0.0,0.0,,2026-03-06T19:19:00Z
TXN-51646,PRJ-1038,2026-02-02,2026-02-04,LABOR,22.0,3850.0,2,-542.0,3308.0,INV-9106,2026-02-04T21:45:00Z
TXN-51286,PRJ-1029,2026-03-24,2026-03-25,LABOR,8.0,1680.0,0,0.0,0.0,,2026-03-25T21:58:00Z
TXN-50490,PRJ-1012,2026-01-13,2026-01-13,LABOR,20.0,4200.0,2,-737.0,3463.0,INV-9033,2026-01-13T22:53:00Z
TXN-50712,PRJ-1017,2026-02-11,2026-02-11,EXPENSE,0.0,1777.0,0,0.0,0.0,,2026-02-11T22:35:00Z
TXN-50478,PRJ-1011,2026-03-09,2026-03-10,LABOR,16.0,3360.0,2,80.0,3440.0,INV-9032,2026-03-10T21:36:00Z
TXN-51291,PRJ-1029,2026-03-15,2026-03-16,LABOR,18.0,3780.0,2,-690.0,3090.0,INV-9082,2026-03-16T21:20:00Z
TXN-50374,PRJ-1009,2026-02-03,2026-02-05,LABOR,22.0,4620.0,2,137.0,4757.0,INV-9025,2026-02-05T14:44:00Z
TXN-50442,PRJ-1011,2026-01-18,2026-01-20,LABOR,12.0,1140.0,2,-13.0,1127.0,INV-9030,2026-01-20T21:20:00Z
TXN-50632,PRJ-1015,2026-03-20,2026-03-21,LABOR,8.0,1200.0,0,0.0,0.0,,2026-03-21T16:48:00Z
TXN-51086,PRJ-1025,2026-02-19,2026-02-19,LABOR,12.0,3000.0,0,0.0,0.0,,2026-02-19T18:37:00Z
TXN-51066,PRJ-1025,2026-01-13,2026-01-13,LABOR,8.0,960.0,2,27.0,987.0,INV-9070,2026-01-13T17:58:00Z
TXN-51353,PRJ-1031,2026-02-24,2026-02-25,LABOR,16.0,1520.0,2,-254.0,1266.0,INV-9087,2026-02-25T13:36:00Z
TXN-50640,PRJ-1015,2026-03-06,2026-03-06,LABOR,4.0,480.0,0,0.0,0.0,,2026-03-06T16:28:00Z
TXN-51200,PRJ-1028,2026-01-18,2026-01-19,LABOR,6.0,1050.0,2,4.0,1054.0,INV-9077,2026-01-19T18:21:00Z
TXN-51318,PRJ-1030,2026-02-08,2026-02-08,LABOR,14.0,2450.0,2,-40.0,2410.0,INV-9084,2026-02-08T16:57:00Z
TXN-51235,PRJ-1028,2026-03-19,2026-03-19,LABOR,20.0,3500.0,0,0.0,0.0,,2026-03-19T16:20:00Z
TXN-50375,PRJ-1009,2026-02-18,2026-02-18,LABOR,22.0,2640.0,2,-156.0,2484.0,INV-9025,2026-02-18T19:30:00Z
TXN-50724,PRJ-1017,2026-03-23,2026-03-23,LABOR,6.0,570.0,0,0.0,0.0,,2026-03-23T13:04:00Z
TXN-51494,PRJ-1034,2026-02-02,2026-02-03,LABOR,8.0,960.0,0,0.0,0.0,,2026-02-03T14:45:00Z
TXN-50494,PRJ-1012,2026-01-10,2026-01-11,LABOR,16.0,3360.0,0,0.0,0.0,,2026-01-11T22:53:00Z
TXN-51028,PRJ-1024,2026-02-05,2026-02-06,LABOR,14.0,1680.0,2,-31.0,1649.0,INV-9068,2026-02-06T22:03:00Z
TXN-50714,PRJ-1017,2026-02-23,2026-02-23,LABOR,20.0,2400.0,0,0.0,0.0,,2026-02-23T18:48:00Z
TXN-50119,PRJ-1003,2026-03-12,2026-03-13,LABOR,8.0,1400.0,0,0.0,0.0,,2026-03-13T19:07:00Z
TXN-51421,PRJ-1032,2026-03-09,2026-03-09,EXPENSE,0.0,390.0,2,-56.0,334.0,INV-9091,2026-03-09T17:08:00Z
TXN-51655,PRJ-1038,2026-03-03,2026-03-05,LABOR,16.0,2400.0,0,0.0,0.0,,2026-03-05T16:35:00Z
TXN-51713,PRJ-1040,2026-02-13,2026-02-15,LABOR,14.0,2450.0,2,-234.0,2216.0,INV-9110,2026-02-15T17:20:00Z
TXN-50890,PRJ-1021,2026-01-12,2026-01-12,LABOR,8.0,960.0,2,-146.0,814.0,INV-9060,2026-01-12T14:55:00Z
TXN-51569,PRJ-1036,2026-02-03,2026-02-03,LABOR,10.0,1500.0,0,0.0,0.0,,2026-02-03T14:48:00Z
TXN-50415,PRJ-1010,2026-02-11,2026-02-12,EXPENSE,0.0,624.0,2,-48.0,576.0,INV-9028,2026-02-12T16:14:00Z
TXN-51097,PRJ-1025,2026-03-18,2026-03-19,EXPENSE,0.0,534.0,0,0.0,0.0,,2026-03-19T16:03:00Z
TXN-50771,PRJ-1018,2026-03-12,2026-03-13,LABOR,14.0,2940.0,0,0.0,0.0,,2026-03-13T21:25:00Z
TXN-50805,PRJ-1019,2026-02-22,2026-02-24,LABOR,22.0,3850.0,2,-565.0,3285.0,INV-9055,2026-02-24T15:06:00Z
TXN-50949,PRJ-1022,2026-02-24,2026-02-24,LABOR,22.0,5500.0,2,-655.0,4845.0,INV-9063,2026-02-24T18:42:00Z
TXN-51459,PRJ-1033,2026-03-17,2026-03-19,LABOR,6.0,900.0,0,0.0,0.0,,2026-03-19T17:21:00Z
TXN-50573,PRJ-1014,2026-01-17,2026-01-18,LABOR,8.0,760.0,0,0.0,0.0,,2026-01-18T15:27:00Z
TXN-51620,PRJ-1037,2026-03-03,2026-03-03,LABOR,18.0,1710.0,0,0.0,0.0,,2026-03-03T14:55:00Z
TXN-51258,PRJ-1029,2026-01-27,2026-01-29,LABOR,14.0,3500.0,0,0.0,0.0,,2026-01-29T16:39:00Z
TXN-50673,PRJ-1016,2026-02-05,2026-02-07,LABOR,18.0,3150.0,0,0.0,0.0,,2026-02-07T22:00:00Z
TXN-50400,PRJ-1009,2026-03-25,2026-03-25,LABOR,8.0,960.0,2,-43.0,917.0,INV-9026,2026-03-25T15:17:00Z
TXN-50552,PRJ-1013,2026-03-16,2026-03-16,LABOR,22.0,5500.0,0,0.0,0.0,,2026-03-16T14:24:00Z
TXN-50321,PRJ-1008,2026-01-19,2026-01-21,EXPENSE,0.0,178.0,2,-33.0,145.0,INV-9021,2026-01-21T15:21:00Z
TXN-50470,PRJ-1011,2026-03-08,2026-03-08,LABOR,18.0,2160.0,0,0.0,0.0,,2026-03-08T16:16:00Z
TXN-51675,PRJ-1039,2026-01-07,2026-01-08,LABOR,8.0,1200.0,0,0.0,0.0,,2026-01-08T20:57:00Z
TXN-51396,PRJ-1032,2026-02-07,2026-02-08,LABOR,8.0,2000.0,2,-213.0,1787.0,INV-9090,2026-02-08T16:53:00Z
TXN-51067,PRJ-1025,2026-01-20,2026-01-20,LABOR,12.0,1800.0,2,-68.0,1732.0,INV-9070,2026-01-20T17:10:00Z
TXN-51091,PRJ-1025,2026-03-03,2026-03-05,LABOR,6.0,1260.0,0,0.0,0.0,,2026-03-05T18:55:00Z
TXN-50080,PRJ-1002,2026-03-26,2026-03-26,LABOR,8.0,760.0,0,0.0,0.0,,2026-03-26T13:31:00Z
TXN-50534,PRJ-1013,2026-02-15,2026-02-17,LABOR,22.0,5500.0,2,-458.0,5042.0,INV-9037,2026-02-17T14:32:00Z
TXN-50458,PRJ-1011,2026-02-04,2026-02-05,EXPENSE,0.0,1105.0,2,-66.0,1039.0,INV-9031,2026-02-05T22:58:00Z
TXN-50291,PRJ-1007,2026-02-26,2026-02-28,EXPENSE,0.0,1029.0,0,0.0,0.0,,2026-02-28T22:34:00Z
TXN-51298,PRJ-1030,2026-01-11,2026-01-13,LABOR,10.0,1750.0,2,-123.0,1627.0,INV-9083,2026-01-13T18:06:00Z
TXN-50371,PRJ-1009,2026-01-24,2026-01-24,LABOR,8.0,2000.0,0,0.0,0.0,,2026-01-24T21:32:00Z
TXN-50266,PRJ-1007,2026-01-26,2026-01-28,EXPENSE,0.0,1179.0,2,-163.0,1016.0,INV-9018,2026-01-28T14:28:00Z
TXN-51515,PRJ-1035,2026-01-06,2026-01-08,LABOR,16.0,1520.0,2,108.0,1628.0,INV-9098,2026-01-08T14:22:00Z
TXN-50165,PRJ-1004,2026-03-08,2026-03-09,LABOR,4.0,380.0,2,-64.0,316.0,INV-9011,2026-03-09T19:23:00Z
TXN-51516,PRJ-1035,2026-01-19,2026-01-21,LABOR,22.0,3300.0,2,-129.0,3171.0,INV-9098,2026-01-21T13:22:00Z
TXN-50474,PRJ-1011,2026-03-11,2026-03-13,LABOR,18.0,3150.0,0,0.0,0.0,,2026-03-13T22:18:00Z
TXN-50876,PRJ-1020,2026-03-06,2026-03-06,LABOR,16.0,1920.0,0,0.0,0.0,,2026-03-06T21:19:00Z
TXN-50198,PRJ-1005,2026-03-17,2026-03-18,LABOR,22.0,2090.0,0,0.0,0.0,,2026-03-18T14:20:00Z
TXN-50186,PRJ-1005,2026-02-16,2026-02-17,LABOR,10.0,1750.0,2,-72.0,1678.0,INV-9013,2026-02-17T20:16:00Z
TXN-51376,PRJ-1031,2026-03-22,2026-03-23,EXPENSE,0.0,602.0,2,-88.0,514.0,INV-9088,2026-03-23T14:32:00Z
TXN-50422,PRJ-1010,2026-02-26,2026-02-27,LABOR,4.0,1000.0,0,0.0,0.0,,2026-02-27T14:09:00Z
TXN-50257,PRJ-1006,2026-03-21,2026-03-23,LABOR,20.0,2400.0,2,-383.0,2017.0,INV-9017,2026-03-23T21:34:00Z
TXN-50136,PRJ-1004,2026-01-20,2026-01-20,EXPENSE,0.0,2410.0,2,103.0,2513.0,INV-9009,2026-01-20T13:06:00Z
TXN-51611,PRJ-1037,2026-03-02,2026-03-02,EXPENSE,0.0,2434.0,0,0.0,0.0,,2026-03-02T19:36:00Z
TXN-51203,PRJ-1028,2026-01-05,2026-01-07,LABOR,4.0,600.0,2,-55.0,545.0,INV-9077,2026-01-07T22:29:00Z
TXN-51314,PRJ-1030,2026-02-17,2026-02-18,EXPENSE,0.0,2011.0,2,87.0,2098.0,INV-9084,2026-02-18T15:17:00Z
TXN-50867,PRJ-1020,2026-02-23,2026-02-24,LABOR,20.0,4200.0,0,0.0,0.0,,2026-02-24T21:09:00Z
TXN-51295,PRJ-1029,2026-03-13,2026-03-14,LABOR,12.0,2520.0,2,-329.0,2191.0,INV-9082,2026-03-14T16:31:00Z
TXN-51591,PRJ-1037,2026-01-05,2026-01-07,EXPENSE,0.0,2170.0,2,-317.0,1853.0,INV-9103,2026-01-07T22:07:00Z
TXN-51038,PRJ-1024,2026-03-04,2026-03-05,LABOR,6.0,1260.0,0,0.0,0.0,,2026-03-05T21:43:00Z
TXN-51727,PRJ-1040,2026-03-02,2026-03-04,LABOR,18.0,2160.0,0,0.0,0.0,,2026-03-04T22:56:00Z
TXN-50050,PRJ-1002,2026-01-12,2026-01-14,LABOR,10.0,1750.0,0,0.0,0.0,,2026-01-14T19:18:00Z
TXN-50527,PRJ-1013,2026-01-13,2026-01-15,EXPENSE,0.0,316.0,2,-50.0,266.0,INV-9036,2026-01-15T15:34:00Z
TXN-50453,PRJ-1011,2026-02-25,2026-02-25,EXPENSE,0.0,1294.0,2,78.0,1372.0,INV-9031,2026-02-25T19:58:00Z
TXN-51492,PRJ-1034,2026-02-18,2026-02-19,LABOR,20.0,3000.0,2,-75.0,2925.0,INV-9096,2026-02-19T21:21:00Z
TXN-50683,PRJ-1016,2026-03-16,2026-03-18,EXPENSE,0.0,107.0,0,0.0,0.0,,2026-03-18T22:39:00Z
TXN-50463,PRJ-1011,2026-02-09,2026-02-11,LABOR,16.0,2400.0,2,93.0,2493.0,INV-9031,2026-02-11T13:34:00Z
TXN-50936,PRJ-1022,2026-01-04,2026-01-05,LABOR,14.0,1330.0,0,0.0,0.0,,2026-01-05T19:20:00Z
TXN-51157,PRJ-1027,2026-01-08,2026-01-08,EXPENSE,0.0,2409.0,2,-209.0,2200.0,INV-9075,2026-01-08T18:26:00Z
TXN-50648,PRJ-1015,2026-03-05,2026-03-07,LABOR,10.0,950.0,2,-125.0,825.0,INV-9044,2026-03-07T15:51:00Z
TXN-51283,PRJ-1029,2026-03-23,2026-03-23,LABOR,10.0,1200.0,0,0.0,0.0,,2026-03-23T16:02:00Z
TXN-51058,PRJ-1024,2026-03-26,2026-03-26,LABOR,14.0,2100.0,2,-122.0,1978.0,INV-9069,2026-03-26T22:09:00Z
TXN-50860,PRJ-1020,2026-02-17,2026-02-19,LABOR,8.0,760.0,2,51.0,811.0,INV-9058,2026-02-19T14:01:00Z
TXN-50248,PRJ-1006,2026-03-04,2026-03-05,EXPENSE,0.0,773.0,0,0.0,0.0,,2026-03-05T14:56:00Z
TXN-50991,PRJ-1023,2026-02-12,2026-02-13,EXPENSE,0.0,871.0,2,-132.0,739.0,INV-9066,2026-02-13T21:09:00Z
TXN-51664,PRJ-1038,2026-03-25,2026-03-26,EXPENSE,0.0,1297.0,0,0.0,0.0,,2026-03-26T13:33:00Z
TXN-51332,PRJ-1030,2026-03-27,2026-03-28,LABOR,18.0,3150.0,0,0.0,0.0,,2026-03-28T22:48:00Z
TXN-51577,PRJ-1036,2026-03-21,2026-03-23,LABOR,16.0,2800.0,0,0.0,0.0,,2026-03-23T17:17:00Z
TXN-50217,PRJ-1006,2026-01-23,2026-01-25,LABOR,10.0,1750.0,2,-248.0,1502.0,INV-9015,2026-01-25T14:15:00Z
TXN-50163,PRJ-1004,2026-03-26,2026-03-28,LABOR,14.0,1330.0,0,0.0,0.0,,2026-03-28T13:56:00Z
TXN-50544,PRJ-1013,2026-02-15,2026-02-15,LABOR,16.0,1520.0,0,0.0,0.0,,2026-02-15T15:50:00Z
TXN-51313,PRJ-1030,2026-02-26,2026-02-27,LABOR,6.0,1050.0,2,-132.0,918.0,INV-9084,2026-02-27T15:33:00Z
TXN-50439,PRJ-1010,2026-03-27,2026-03-27,LABOR,18.0,4500.0,2,-623.0,3877.0,INV-9029,2026-03-27T14:43:00Z
TXN-50861,PRJ-1020,2026-02-23,2026-02-24,LABOR,14.0,3500.0,2,-1.0,3499.0,INV-9058,2026-02-24T21:27:00Z
TXN-50951,PRJ-1022,2026-02-06,2026-02-08,LABOR,22.0,3850.0,0,0.0,0.0,,2026-02-08T22:54:00Z
TXN-50327,PRJ-1008,2026-01-23,2026-01-23,LABOR,22.0,2640.0,0,0.0,0.0,,2026-01-23T20:56:00Z
TXN-50227,PRJ-1006,2026-01-15,2026-01-16,LABOR,4.0,840.0,0,0.0,0.0,,2026-01-16T22:50:00Z
TXN-51702,PRJ-1040,2026-01-03,2026-01-04,EXPENSE,0.0,598.0,2,13.0,611.0,INV-9109,2026-01-04T22:46:00Z
TXN-50554,PRJ-1013,2026-03-15,2026-03-17,LABOR,14.0,2940.0,0,0.0,0.0,,2026-03-17T21:40:00Z
TXN-50062,PRJ-1002,2026-02-15,2026-02-17,EXPENSE,0.0,2197.0,0,0.0,0.0,,2026-02-17T18:02:00Z
TXN-51360,PRJ-1031,2026-02-06,2026-02-07,LABOR,8.0,960.0,0,0.0,0.0,,2026-02-07T18:14:00Z
TXN-51301,PRJ-1030,2026-01-23,2026-01-25,LABOR,14.0,2100.0,2,-272.0,1828.0,INV-9083,2026-01-25T18:28:00Z
TXN-51725,PRJ-1040,2026-03-02,2026-03-02,LABOR,10.0,2500.0,0,0.0,0.0,,2026-03-02T16:44:00Z
TXN-50156,PRJ-1004,2026-03-08,2026-03-09,EXPENSE,0.0,867.0,0,0.0,0.0,,2026-03-09T16:31:00Z
TXN-51430,PRJ-1033,2026-01-04,2026-01-05,LABOR,22.0,3850.0,2,-224.0,3626.0,INV-9092,2026-01-05T16:52:00Z
TXN-51163,PRJ-1027,2026-01-09,2026-01-09,LABOR,10.0,2500.0,0,0.0,0.0,,2026-01-09T17:51:00Z
TXN-50027,PRJ-1001,2026-03-19,2026-03-20,LABOR,6.0,1050.0,0,0.0,0.0,,2026-03-20T13:38:00Z
TXN-51563,PRJ-1036,2026-02-08,2026-02-08,LABOR,14.0,1330.0,2,-33.0,1297.0,INV-9101,2026-02-08T14:06:00Z
TXN-51683,PRJ-1039,2026-02-05,2026-02-07,LABOR,8.0,1200.0,2,-237.0,963.0,INV-9108,2026-02-07T22:58:00Z
TXN-51454,PRJ-1033,2026-03-21,2026-03-21,LABOR,20.0,1900.0,0,0.0,0.0,,2026-03-21T22:43:00Z
TXN-50349,PRJ-1008,2026-03-22,2026-03-23,LABOR,12.0,2520.0,0,0.0,0.0,,2026-03-23T13:34:00Z
TXN-51603,PRJ-1037,2026-02-27,2026-02-28,EXPENSE,0.0,2182.0,2,-14.0,2168.0,INV-9104,2026-02-28T13:53:00Z
TXN-50167,PRJ-1004,2026-03-07,2026-03-08,LABOR,8.0,760.0,2,32.0,792.0,INV-9011,2026-03-08T14:00:00Z
TXN-51351,PRJ-1031,2026-01-03,2026-01-03,LABOR,6.0,1050.0,0,0.0,0.0,,2026-01-03T19:04:00Z
TXN-51674,PRJ-1039,2026-01-20,2026-01-21,LABOR,16.0,1520.0,0,0.0,0.0,,2026-01-21T20:05:00Z
TXN-50205,PRJ-1005,2026-03-08,2026-03-08,EXPENSE,0.0,793.0,0,0.0,0.0,,2026-03-08T16:52:00Z
TXN-50907,PRJ-1021,2026-02-09,2026-02-10,LABOR,6.0,570.0,2,-86.0,484.0,INV-9061,2026-02-10T17:06:00Z
TXN-50914,PRJ-1021,2026-03-24,2026-03-25,EXPENSE,0.0,2409.0,0,0.0,0.0,,2026-03-25T16:31:00Z
TXN-51602,PRJ-1037,2026-02-25,2026-02-25,LABOR,14.0,2450.0,2,50.0,2500.0,INV-9104,2026-02-25T22:39:00Z
TXN-50187,PRJ-1005,2026-02-21,2026-02-23,LABOR,22.0,5500.0,2,-1081.0,4419.0,INV-9013,2026-02-23T18:02:00Z
TXN-50778,PRJ-1018,2026-03-27,2026-03-28,LABOR,16.0,2800.0,0,0.0,0.0,,2026-03-28T22:43:00Z
TXN-51720,PRJ-1040,2026-02-04,2026-02-04,LABOR,12.0,2520.0,0,0.0,0.0,,2026-02-04T17:35:00Z
TXN-51493,PRJ-1034,2026-02-13,2026-02-15,LABOR,10.0,1500.0,2,-246.0,1254.0,INV-9096,2026-02-15T17:19:00Z
TXN-51034,PRJ-1024,2026-02-19,2026-02-21,LABOR,22.0,2090.0,0,0.0,0.0,,2026-02-21T13:26:00Z
TXN-50011,PRJ-1001,2026-02-25,2026-02-25,LABOR,16.0,1520.0,2,-219.0,1301.0,INV-9002,2026-02-25T21:00:00Z
TXN-51752,PRJ-1005,2026-03-15,2026-03-15,LABOR,16.0,3360.0,2,-1680.0,1680.0,INV-9115,2026-03-15T19:41:00Z
TXN-50556,PRJ-1013,2026-03-23,2026-03-25,LABOR,8.0,1400.0,0,0.0,0.0,,2026-03-25T22:39:00Z
TXN-50290,PRJ-1007,2026-02-26,2026-02-26,LABOR,14.0,3500.0,0,0.0,0.0,,2026-02-26T13:39:00Z
TXN-50428,PRJ-1010,2026-03-21,2026-03-21,LABOR,6.0,900.0,0,0.0,0.0,,2026-03-21T17:42:00Z
TXN-51180,PRJ-1027,2026-02-12,2026-02-13,EXPENSE,0.0,176.0,0,0.0,0.0,,2026-02-13T13:24:00Z
TXN-50122,PRJ-1003,2026-03-12,2026-03-14,LABOR,16.0,3360.0,0,0.0,0.0,,2026-03-14T15:45:00Z
TXN-50657,PRJ-1016,2026-01-19,2026-01-21,EXPENSE,0.0,1667.0,2,-286.0,1381.0,INV-9045,2026-01-21T22:44:00Z
TXN-50152,PRJ-1004,2026-03-25,2026-03-25,LABOR,12.0,1140.0,0,0.0,0.0,,2026-03-25T16:04:00Z
TXN-51356,PRJ-1031,2026-02-23,2026-02-23,LABOR,20.0,5000.0,2,372.0,5372.0,INV-9087,2026-02-23T22:00:00Z
TXN-51292,PRJ-1029,2026-03-21,2026-03-23,LABOR,14.0,2450.0,2,2.0,2452.0,INV-9082,2026-03-23T19:29:00Z
TXN-50131,PRJ-1004,2026-01-11,2026-01-12,LABOR,20.0,3500.0,2,-597.0,2903.0,INV-9009,2026-01-12T13:23:00Z
TXN-50851,PRJ-1020,2026-01-14,2026-01-15,LABOR,16.0,2800.0,0,0.0,0.0,,2026-01-15T17:17:00Z
TXN-50134,PRJ-1004,2026-01-17,2026-01-18,LABOR,4.0,480.0,2,-11.0,469.0,INV-9009,2026-01-18T20:42:00Z
TXN-50001,PRJ-1001,2026-01-22,2026-01-23,EXPENSE,0.0,1142.0,2,-5.0,1137.0,INV-9001,2026-01-23T15:05:00Z
TXN-51277,PRJ-1029,2026-03-27,2026-03-27,LABOR,22.0,4620.0,0,0.0,0.0,,2026-03-27T16:17:00Z
TXN-51413,PRJ-1032,2026-03-25,2026-03-25,LABOR,18.0,3780.0,0,0.0,0.0,,2026-03-25T15:53:00Z
TXN-51357,PRJ-1031,2026-02-05,2026-02-05,LABOR,10.0,1750.0,2,-162.0,1588.0,INV-9087,2026-02-05T13:28:00Z
TXN-50700,PRJ-1017,2026-01-14,2026-01-14,LABOR,20.0,1900.0,0,0.0,0.0,,2026-01-14T20:54:00Z
TXN-51171,PRJ-1027,2026-02-11,2026-02-13,LABOR,18.0,4500.0,2,-676.0,3824.0,INV-9076,2026-02-13T20:34:00Z
TXN-51096,PRJ-1025,2026-03-18,2026-03-19,LABOR,6.0,1500.0,0,0.0,0.0,,2026-03-19T20:58:00Z
TXN-51522,PRJ-1035,2026-01-26,2026-01-27,LABOR,22.0,3850.0,2,-330.0,3520.0,INV-9098,2026-01-27T20:19:00Z
TXN-50323,PRJ-1008,2026-01-15,2026-01-16,LABOR,16.0,2800.0,2,-76.0,2724.0,INV-9021,2026-01-16T21:39:00Z
TXN-50002,PRJ-1001,2026-01-15,2026-01-17,EXPENSE,0.0,1816.0,2,-298.0,1518.0,INV-9001,2026-01-17T20:50:00Z
